1.000000,0.358696,0.469136,0.164144,0.556319,0.027668,0.026036
0.000000,0.586957,0.481481,0.147264,0.631868,0.652174,0.626229
0.500000,0.902174,0.802469,0.118161,0.697802,0.442688,0.440579
1.000000,0.489130,0.444444,0.076251,0.842033,0.837945,0.880177
0.000000,0.380435,0.358025,0.185099,0.512363,0.051383,0.047181
0.000000,0.554348,0.765432,0.097206,0.748626,0.035573,0.036358
1.000000,0.565217,0.753086,0.207218,0.482143,0.845850,0.757308
0.000000,0.369565,0.543210,0.305588,0.385989,0.201581,0.162464
1.000000,0.402174,0.580247,0.165308,0.582418,0.664032,0.624002
0.000000,0.804348,0.728395,0.896973,0.081044,0.007905,0.003982
1.000000,0.304348,0.407407,0.191502,0.504121,0.229249,0.208954
1.000000,0.489130,0.444444,0.076251,0.842033,0.837945,0.880177
0.000000,0.663043,0.617284,0.116414,0.822802,0.363636,0.362698
0.000000,0.315217,0.419753,0.141444,0.576923,0.620553,0.600090
1.000000,0.510870,0.691358,0.204889,0.486264,0.169960,0.152570
1.000000,0.293478,0.345679,0.151921,0.465659,0.869565,0.830298
1.000000,0.608696,0.641975,0.252037,0.414835,0.715415,0.609720
1.000000,0.423913,0.617284,0.216531,0.446429,0.691700,0.612859
1.000000,0.402174,0.555556,0.121653,0.806319,0.363636,0.360327
0.000000,0.293478,0.234568,0.169383,0.557692,0.644269,0.602526
0.500000,0.336957,0.296296,0.420838,0.287088,0.624506,0.450619
1.000000,0.228261,0.333333,0.116997,0.642857,0.869565,0.866688
0.000000,0.663043,0.629630,0.331781,0.364011,0.411067,0.322721
0.000000,0.250000,0.493827,0.217113,0.410714,0.652174,0.577464
1.000000,0.880435,0.777778,0.205471,0.440934,0.849802,0.762347
1.000000,0.173913,0.222222,0.903958,0.075549,0.071146,0.035677
1.000000,0.717391,0.580247,0.068685,0.810440,0.086957,0.092262
0.500000,0.565217,0.506173,0.090803,0.947802,0.628458,0.647668
1.000000,0.836957,0.679012,0.119907,0.609890,0.256917,0.255135
1.000000,0.695652,0.604938,0.176368,0.549451,0.316206,0.293306
0.500000,0.739130,0.617284,0.073341,0.804945,0.399209,0.420950
1.000000,0.434783,0.358025,0.125728,0.684066,0.861660,0.849501
1.000000,0.717391,0.604938,0.094878,0.890110,0.335968,0.344417
0.500000,0.391304,0.481481,0.220023,0.432692,0.750988,0.662808
0.000000,0.597826,0.567901,0.168801,0.543956,0.000000,0.000000
1.000000,0.608696,0.617284,0.285215,0.339286,0.071146,0.058551
1.000000,0.315217,0.358025,0.154249,0.490385,0.027668,0.026345
1.000000,0.739130,0.703704,0.419674,0.259615,0.766798,0.553877
0.500000,0.326087,0.358025,0.153667,0.627747,0.359684,0.342722
1.000000,0.217391,0.296296,0.260186,0.434066,0.857708,0.724654
1.000000,0.945652,0.888889,0.113504,0.806319,0.790514,0.791366
0.000000,0.347826,0.481481,0.158906,0.609890,0.422925,0.400464
0.000000,0.380435,0.567901,0.115250,0.758242,0.371542,0.371125
1.000000,0.717391,0.580247,0.117579,0.657967,0.604743,0.602302
1.000000,0.293478,0.308642,0.201397,0.468407,0.035573,0.032060
1.000000,0.815217,0.802469,0.168801,0.648352,0.166008,0.155359
1.000000,0.804348,0.592593,0.106519,0.521978,0.039526,0.039920
1.000000,0.728261,0.679012,0.059371,0.844780,0.719368,0.772878
0.000000,0.467391,0.432099,0.130966,0.603022,0.110672,0.108405
1.000000,0.347826,0.469136,0.117579,0.667582,0.446640,0.444837
0.000000,0.478261,0.432099,0.256112,0.420330,0.268775,0.228069
1.000000,0.184783,0.259259,0.126310,0.722527,0.798419,0.786584
1.000000,0.380435,0.604938,0.252619,0.484890,0.833992,0.710335
0.000000,0.673913,0.592593,0.258440,0.357143,0.584980,0.495154
0.000000,0.684783,0.604938,0.082072,0.851648,0.296443,0.309005
0.500000,0.956522,0.950617,0.307334,0.354396,0.256917,0.206695
0.000000,0.380435,0.567901,0.235739,0.521978,0.359684,0.312001
1.000000,0.391304,0.370370,0.220023,0.543956,0.450593,0.397685
1.000000,0.836957,0.679012,0.112340,0.601648,0.418972,0.420041
1.000000,0.336957,0.320988,0.177532,0.495879,0.727273,0.673688
1.000000,0.347826,0.320988,0.096624,0.631868,0.735178,0.751970
0.000000,0.750000,0.543210,0.116414,0.656593,0.047431,0.047308
1.000000,0.804348,0.827160,0.160652,0.616758,0.035573,0.033614
1.000000,0.695652,0.555556,0.094878,0.788462,0.185771,0.190442
0.000000,0.793478,0.654321,0.246217,0.413462,0.470356,0.403385
1.000000,0.445652,0.432099,0.263679,0.421703,0.189723,0.159699
1.000000,0.771739,0.679012,0.164144,0.605769,0.608696,0.572791
1.000000,0.782609,0.580247,0.105355,0.704670,0.739130,0.747607
0.000000,0.554348,0.728395,0.203725,0.447802,0.209486,0.188299
0.500000,0.576087,0.456790,0.123399,0.601648,0.972332,0.961390
1.000000,0.543478,0.567901,0.112922,0.776099,0.814229,0.815706
0.000000,0.967391,0.913580,0.256112,0.375000,0.079051,0.067079
1.000000,0.902174,0.814815,0.260768,0.350275,0.893281,0.754242
1.000000,0.695652,0.654321,0.158906,0.556319,0.822134,0.778472
1.000000,0.728261,0.580247,0.246217,0.357143,0.415020,0.355928
1.000000,0.739130,0.617284,0.111176,0.625000,0.162055,0.162708
1.000000,0.434783,0.395062,0.052386,0.901099,0.470356,0.510164
1.000000,0.630435,0.629630,0.205471,0.510989,0.391304,0.351034
1.000000,0.695652,0.555556,0.094878,0.788462,0.185771,0.190442
0.000000,0.423913,0.382716,0.309662,0.407967,0.731225,0.586903
0.000000,0.402174,0.407407,0.146100,0.568681,0.106719,0.102618
1.000000,0.891304,0.790123,0.091967,0.712912,0.450593,0.463666
0.000000,0.239130,0.296296,0.096624,0.936813,0.596838,0.610470
1.000000,0.315217,0.419753,0.232829,0.446429,0.656126,0.570960
1.000000,0.989130,0.987654,0.198487,0.428571,0.810277,0.732670
1.000000,0.967391,0.950617,0.178696,0.500000,0.387352,0.358325
1.000000,0.760870,0.641975,0.121653,0.590659,0.656126,0.650156
0.000000,0.326087,0.333333,0.160652,0.600275,0.703557,0.664808
1.000000,0.271739,0.345679,0.162980,0.497253,0.758893,0.715115
1.000000,0.771739,0.567901,0.426077,0.282967,0.446640,0.320751
1.000000,0.369565,0.481481,0.194412,0.589286,0.782609,0.710950
1.000000,0.717391,0.641975,0.232247,0.483516,0.845850,0.736526
1.000000,0.206522,0.271605,0.091967,0.983516,0.679842,0.699566
1.000000,0.869565,0.703704,0.191502,0.579670,0.924901,0.843019
1.000000,0.304348,0.333333,0.157159,0.574176,0.415020,0.393798
1.000000,0.706522,0.493827,0.159488,0.570055,0.920949,0.871433
1.000000,0.326087,0.395062,0.403958,0.318681,0.679842,0.498187
1.000000,0.369565,0.555556,0.155995,0.600275,0.126482,0.120182
1.000000,0.184783,0.259259,0.126310,0.722527,0.798419,0.786584
1.000000,0.891304,0.765432,0.102445,0.625000,0.367589,0.373188
1.000000,0.695652,0.679012,0.182771,0.546703,0.608696,0.560423
1.000000,0.695652,0.679012,0.205471,0.451923,0.513834,0.460954
1.000000,0.739130,0.679012,0.166473,0.760989,0.604743,0.567506
1.000000,0.510870,0.506173,0.178114,0.505495,0.308300,0.285391
1.000000,0.413043,0.506173,0.133877,0.708791,0.857708,0.837136
0.000000,0.586957,0.481481,0.481956,0.219780,0.802372,0.548503
1.000000,0.717391,0.580247,0.203725,0.416209,0.612648,0.550685
0.000000,0.152174,0.259259,0.052386,0.895604,0.415020,0.450145
1.000000,0.619565,0.654321,0.370198,0.302198,0.687747,0.520183
0.000000,0.347826,0.444444,0.223516,0.453297,0.525692,0.462172
0.000000,0.750000,0.604938,0.103609,0.623626,0.529644,0.536912
0.000000,0.391304,0.444444,0.270081,0.394231,0.217391,0.181755
0.500000,0.750000,0.765432,0.249709,0.439560,0.632411,0.540329
0.000000,0.706522,0.543210,0.700815,0.138736,0.810277,0.466104
1.000000,0.543478,0.765432,0.305006,0.380495,0.739130,0.596053
0.000000,0.782609,0.765432,0.104191,0.693681,0.494071,0.500479
1.000000,0.467391,0.617284,0.438882,0.267857,0.810277,0.575233
1.000000,0.576087,0.617284,0.157159,0.614011,0.308300,0.292536
1.000000,0.358696,0.308642,0.112340,0.884615,0.679842,0.681575
1.000000,0.858696,0.679012,0.113504,0.589286,0.114625,0.114748
0.500000,0.326087,0.407407,0.175786,0.475275,0.039526,0.036688
1.000000,0.608696,0.790123,0.111176,0.657967,0.577075,0.579398
1.000000,0.902174,0.777778,0.082072,0.674451,0.339921,0.354325
1.000000,0.771739,0.555556,0.106519,0.567308,0.664032,0.670652
1.000000,0.750000,0.604938,0.103609,0.600275,0.430830,0.436742
1.000000,0.728261,0.592593,0.117579,0.557692,0.335968,0.334612
1.000000,0.326087,0.283951,1.000000,0.000000,0.225296,0.106518
1.000000,0.739130,0.617284,0.084983,0.673077,0.031621,0.032835
1.000000,0.728261,0.592593,0.055297,0.780220,0.355731,0.384311
1.000000,0.032609,0.049383,0.125146,0.616758,0.581028,0.573243
1.000000,0.260870,0.395062,0.287544,0.333791,0.075099,0.061655
1.000000,0.771739,0.567901,0.119907,0.651099,0.644269,0.639800
1.000000,0.326087,0.395062,0.104773,0.710165,0.403162,0.408088
1.000000,0.717391,0.629630,0.216531,0.464286,0.328063,0.290670
1.000000,0.847826,0.691358,0.097788,0.670330,0.679842,0.694329
0.500000,0.663043,0.617284,0.093714,0.662088,0.632411,0.649290
0.000000,0.717391,0.604938,0.142026,0.586538,0.351779,0.339937
0.000000,0.434783,0.333333,0.217695,0.462912,0.802372,0.709995
1.000000,0.532609,0.506173,0.196740,0.521978,0.636364,0.576560
0.000000,0.510870,0.580247,0.126310,0.663462,0.505929,0.498429
1.000000,0.326087,0.432099,0.167637,0.572802,0.296443,0.277807
1.000000,0.630435,0.666667,0.197905,0.517857,0.727273,0.658052
1.000000,0.293478,0.320988,0.177532,0.532967,0.422925,0.391764
1.000000,0.869565,0.728395,0.077416,0.567308,0.865613,0.907842
1.000000,0.684783,0.543210,0.112922,0.714286,0.276680,0.277182
0.000000,0.847826,0.814815,0.264843,0.381868,0.399209,0.335619
1.000000,0.608696,0.580247,0.161234,0.520604,0.711462,0.671813
1.000000,0.445652,0.629630,0.121071,0.688187,0.849802,0.842682
1.000000,0.597826,0.728395,0.202561,0.436813,0.055336,0.049805
1.000000,0.500000,0.555556,0.069849,0.903846,0.245059,0.259609
0.000000,0.880435,0.753086,0.086147,0.646978,0.272727,0.282772
0.000000,0.597826,0.679012,0.271246,0.385989,0.703557,0.587505
0.500000,0.750000,0.530864,0.174622,0.546703,0.150198,0.139605
1.000000,0.543478,0.740741,0.219441,0.545330,0.632411,0.558515
0.000000,0.630435,0.666667,0.125728,0.531593,0.731225,0.720907
1.000000,0.717391,0.592593,0.100116,0.712912,0.806324,0.821049
1.000000,0.619565,0.592593,0.122817,0.734890,0.806324,0.797828
0.000000,0.684783,0.604938,0.082072,0.851648,0.296443,0.309005
0.000000,0.217391,0.370370,0.238068,0.436813,0.525692,0.454845
0.000000,0.217391,0.370370,0.283469,0.416209,0.083004,0.068433
0.500000,0.554348,0.679012,0.186845,0.570055,0.711462,0.651961
1.000000,0.173913,0.222222,0.903958,0.075549,0.071146,0.035677
1.000000,0.413043,0.382716,0.093714,0.684066,0.818182,0.840019
1.000000,0.250000,0.358025,0.335274,0.339286,0.166008,0.129881
0.500000,0.760870,0.765432,0.119907,0.667582,0.608696,0.604474
1.000000,0.673913,0.629630,0.115832,0.620879,0.762846,0.761434
0.000000,0.750000,0.703704,0.215949,0.429945,0.094862,0.084104
1.000000,0.663043,0.629630,0.187427,0.469780,0.664032,0.608088
1.000000,0.576087,0.481481,0.324796,0.359890,0.581028,0.459325
0.000000,0.880435,0.740741,0.107683,0.553571,0.758893,0.765327
1.000000,0.608696,0.493827,0.169965,0.526099,0.715415,0.668604
1.000000,0.684783,0.604938,0.145518,0.550824,0.509881,0.490633
1.000000,0.326087,0.308642,0.288126,0.337912,0.264822,0.217283
1.000000,0.228261,0.283951,0.148428,0.469780,0.608696,0.583659
0.000000,0.478261,0.654321,0.196740,0.534341,0.335968,0.304395
0.000000,0.532609,0.456790,0.339930,0.329670,0.822134,0.640284
1.000000,0.728261,0.679012,0.059371,0.844780,0.719368,0.772878
0.000000,0.695652,0.629630,0.457509,0.244505,0.782609,0.546492
1.000000,0.217391,0.333333,0.152503,0.575549,0.059289,0.056572
1.000000,0.489130,0.679012,0.212456,0.440934,0.541502,0.481972
1.000000,0.728261,0.580247,0.097788,0.747253,0.434783,0.444048
0.000000,0.543478,0.740741,0.323050,0.336538,0.762846,0.604109
1.000000,0.413043,0.555556,0.086729,0.700549,0.913043,0.945953
1.000000,0.413043,0.530864,0.115832,0.721154,0.802372,0.800887
1.000000,0.760870,0.728395,0.358556,0.310440,0.312253,0.238823
1.000000,0.771739,0.641975,0.105355,0.581044,0.584980,0.591689
1.000000,0.771739,0.555556,0.106519,0.567308,0.664032,0.670652
1.000000,0.250000,0.481481,0.193830,0.631868,0.877470,0.797656
1.000000,0.500000,0.580247,0.191502,0.593407,0.592885,0.540397
1.000000,0.880435,0.740741,0.073923,0.652473,0.201581,0.212395
0.000000,0.260870,0.296296,0.594296,0.162088,0.735178,0.458259
1.000000,0.228261,0.333333,0.122235,0.495879,0.249012,0.246567
1.000000,0.184783,0.259259,0.126310,0.722527,0.798419,0.786584
0.000000,0.586957,0.481481,0.481956,0.219780,0.802372,0.548503
1.000000,0.717391,0.654321,0.886496,0.114011,0.122530,0.062129
0.000000,0.304348,0.308642,0.146682,0.825549,0.075099,0.072162
1.000000,0.532609,0.456790,0.208382,0.432692,0.181818,0.162572
1.000000,0.510870,0.493827,0.243306,0.467033,0.407115,0.350250
1.000000,0.739130,0.617284,0.084983,0.673077,0.031621,0.032835
0.000000,0.510870,0.703704,0.362631,0.278846,0.841897,0.641398
1.000000,0.989130,0.987654,0.198487,0.428571,0.810277,0.732670
1.000000,0.793478,0.641975,0.094878,0.662088,0.608696,0.624002
0.000000,0.750000,0.679012,0.218859,0.546703,0.249012,0.220058
0.000000,0.815217,0.802469,0.165308,0.638736,0.237154,0.222858
1.000000,0.543478,0.753086,0.220605,0.493132,0.478261,0.421831
0.500000,0.565217,0.740741,0.166473,0.638736,0.691700,0.649108
1.000000,0.271739,0.407407,0.136787,0.829670,0.000000,0.000000
1.000000,0.608696,0.666667,0.176368,0.487637,0.359684,0.333635
0.000000,0.565217,0.753086,0.272410,0.420330,0.007905,0.006593
0.500000,0.500000,0.679012,0.114086,0.629121,0.197628,0.197697
1.000000,0.293478,0.234568,0.282887,0.344780,0.486166,0.401063
1.000000,0.326087,0.320988,0.249709,0.392857,0.272727,0.233017
1.000000,0.739130,0.617284,0.091385,0.567308,0.822134,0.846625
1.000000,0.597826,0.617284,0.099534,0.759615,0.802372,0.817634
1.000000,0.782609,0.567901,0.091967,0.751374,0.217391,0.223698
1.000000,0.380435,0.333333,0.183935,0.486264,0.031621,0.029074
1.000000,0.793478,0.654321,0.116997,0.771978,0.367589,0.366373
0.000000,0.293478,0.395062,0.099534,0.653846,0.268775,0.273887
1.000000,0.652174,0.629630,0.267753,0.390110,0.169960,0.142448
0.000000,0.402174,0.543210,0.185681,0.600275,0.486166,0.446106
1.000000,0.750000,0.604938,0.270081,0.366758,0.482213,0.403165
1.000000,0.315217,0.395062,0.314901,0.333791,0.320158,0.255615
0.000000,0.434783,0.345679,0.147846,0.539835,0.735178,0.705435
1.000000,0.619565,0.641975,0.380675,0.244505,0.664032,0.497284
0.500000,0.434783,0.382716,0.272410,0.435440,0.711462,0.593380
1.000000,0.554348,0.703704,0.447031,0.276099,0.517787,0.364930
0.500000,0.684783,0.641975,0.146100,0.637363,0.201581,0.193835
0.500000,0.391304,0.481481,0.251455,0.407967,0.691700,0.589877
1.000000,0.586957,0.592593,0.110012,0.670330,0.786561,0.790891
0.000000,0.510870,0.419753,0.178114,0.568681,0.600791,0.556147
1.000000,0.804348,0.802469,0.164144,0.663462,0.841897,0.792237
1.000000,0.880435,0.802469,0.098370,0.901099,0.205534,0.209757
1.000000,0.532609,0.567901,0.019790,0.765110,0.158103,0.179473
1.000000,0.945652,0.888889,0.113504,0.806319,0.790514,0.791366
0.500000,0.260870,0.209877,0.153667,0.500000,0.521739,0.497135
1.000000,0.663043,0.629630,0.068102,0.807692,0.723320,0.768053
1.000000,0.771739,0.753086,0.144354,0.581044,0.798419,0.769364
1.000000,0.456522,0.444444,0.140279,0.561813,0.181818,0.176072
1.000000,0.739130,0.617284,0.091385,0.567308,0.822134,0.846625
1.000000,0.597826,0.481481,0.192084,0.576923,0.185771,0.169211
1.000000,0.771739,0.641975,0.105355,0.581044,0.584980,0.591689
1.000000,0.793478,0.716049,0.150757,0.482143,0.841897,0.805006
1.000000,0.771739,0.641975,0.105355,0.581044,0.584980,0.591689
0.000000,0.793478,0.814815,0.166473,0.700549,1.000000,0.938425
1.000000,0.228261,0.345679,0.193830,0.564560,0.079051,0.071861
0.500000,0.543478,0.518519,0.198487,0.587912,0.494071,0.446750
1.000000,0.760870,0.641975,0.122817,0.625000,0.134387,0.132971
1.000000,0.358696,0.506173,0.196158,0.575549,0.569170,0.516024
1.000000,0.782609,0.555556,0.080908,0.689560,0.339921,0.354868
1.000000,0.304348,0.283951,0.307916,0.373626,0.648221,0.521201
0.000000,0.880435,0.851852,0.895227,0.082418,0.256917,0.129548
0.000000,0.108696,0.185185,0.087893,0.885989,0.094862,0.098132
0.500000,0.423913,0.543210,0.217695,0.443681,0.019763,0.017488
1.000000,0.565217,0.444444,0.144936,0.655220,0.913043,0.879196
1.000000,0.663043,0.518519,0.052969,0.825549,0.079051,0.085674
1.000000,0.750000,0.703704,0.476717,0.221154,0.790514,0.542845
1.000000,0.336957,0.320988,0.154249,0.803571,0.079051,0.075271
1.000000,0.347826,0.395062,0.324214,0.385989,0.810277,0.640927
1.000000,0.315217,0.395062,0.115832,0.565934,0.335968,0.335347
1.000000,0.597826,0.518519,0.083818,0.844780,0.758893,0.789243
1.000000,0.293478,0.382716,0.342841,0.347527,0.280632,0.217937
0.000000,0.402174,0.407407,0.370198,0.315934,0.067194,0.050822
1.000000,0.380435,0.382716,0.479045,0.232143,0.233202,0.159817
0.500000,0.804348,0.629630,0.062282,0.703297,0.098814,0.105748
0.000000,0.673913,0.580247,0.856228,0.112637,0.083004,0.042916
0.000000,0.228261,0.320988,0.160652,0.552198,0.071146,0.067228
1.000000,0.695652,0.506173,0.188009,0.487637,0.450593,0.412354
1.000000,0.423913,0.395062,0.152503,0.484890,0.462451,0.441259
1.000000,0.228261,0.296296,0.104773,0.736264,0.260870,0.264057
1.000000,0.271739,0.407407,0.136787,0.829670,0.000000,0.000000
1.000000,0.456522,0.382716,0.463912,0.228022,0.648221,0.450116
1.000000,0.413043,0.395062,0.174040,0.596154,0.861660,0.801438
0.000000,0.684783,0.604938,0.082072,0.851648,0.296443,0.309005
0.000000,0.304348,0.271605,0.121653,0.704670,0.166008,0.164497
1.000000,0.413043,0.592593,0.146100,0.618132,0.300395,0.288852
1.000000,0.413043,0.580247,0.247963,0.405220,0.581028,0.497362
0.000000,0.597826,0.641975,0.226426,0.381868,0.205534,0.180118
0.000000,0.467391,0.456790,0.275902,0.364011,0.316206,0.262761
0.000000,0.380435,0.555556,0.248545,0.402473,0.134387,0.114964
1.000000,0.347826,0.456790,0.111758,0.784341,0.739130,0.741560
1.000000,0.467391,0.617284,0.438882,0.267857,0.810277,0.575233
0.000000,0.543478,0.456790,0.258440,0.402473,0.592885,0.501845
1.000000,0.423913,0.395062,0.208382,0.468407,0.699605,0.625550
1.000000,0.260870,0.370370,0.047148,0.777473,0.565217,0.617472
1.000000,0.173913,0.320988,0.225262,0.472527,0.691700,0.606948
0.000000,0.858696,0.716049,0.097788,0.747253,0.007905,0.008074
1.000000,0.804348,0.592593,0.161816,0.509615,0.833992,0.786969
1.000000,0.826087,0.827160,0.125146,0.653846,0.632411,0.623938
1.000000,0.434783,0.333333,0.138533,0.598901,0.011858,0.011507
1.000000,0.271739,0.333333,0.331199,0.325549,0.577075,0.453311
1.000000,0.771739,0.580247,0.289872,0.355769,0.494071,0.404649
1.000000,0.413043,0.580247,0.164144,0.509615,0.335968,0.316151
0.000000,0.673913,0.666667,0.197322,0.478022,0.588933,0.533232
1.000000,0.630435,0.641975,0.066356,0.880495,0.039526,0.042068
1.000000,0.728261,0.604938,0.174040,0.564560,0.339921,0.316164
0.000000,0.173913,0.271605,0.472061,0.228022,0.268775,0.185313
1.000000,0.054348,0.086420,0.109430,0.607143,0.391304,0.393749
1.000000,0.271739,0.407407,0.136787,0.829670,0.000000,0.000000
1.000000,0.739130,0.592593,0.227590,0.442308,0.490119,0.428962
1.000000,0.347826,0.469136,0.126310,0.583791,0.802372,0.790478
1.000000,0.228261,0.395062,0.373108,0.274725,0.517787,0.390550
1.000000,0.880435,0.765432,0.075669,0.825549,0.233202,0.245144
0.000000,0.532609,0.728395,0.212456,0.585165,0.094862,0.084433
1.000000,0.336957,0.308642,0.066356,0.781593,0.853755,0.908676
1.000000,1.000000,0.987654,0.292200,0.399725,0.027668,0.022606
0.000000,0.663043,0.592593,0.229919,0.495879,0.328063,0.286393
0.000000,0.521739,0.691358,0.280559,0.412088,0.150198,0.124206
0.000000,0.760870,0.641975,0.111758,0.552198,0.264822,0.265693
0.000000,0.467391,0.419753,0.115250,0.706044,0.375494,0.375074
1.000000,0.989130,0.987654,0.198487,0.428571,0.810277,0.732670
1.000000,0.750000,0.716049,0.186845,0.473901,0.138340,0.126770
1.000000,0.663043,0.518519,0.052969,0.825549,0.079051,0.085674
1.000000,0.510870,0.419753,0.135623,0.559066,0.000000,0.000000
0.000000,0.695652,0.506173,0.067520,0.884615,0.438735,0.466231
1.000000,0.717391,0.580247,0.121071,0.701923,0.498024,0.493851
1.000000,0.923913,0.913580,0.773574,0.126374,0.019763,0.010799
0.000000,0.293478,0.370370,0.181024,0.751374,0.695652,0.641783
1.000000,0.358696,0.308642,0.129220,0.653846,0.664032,0.651835
1.000000,0.934783,0.864198,0.099534,0.803571,0.616601,0.628330
1.000000,0.597826,0.629630,0.230501,0.445055,0.122530,0.106898
1.000000,0.760870,0.543210,0.089057,0.671703,0.529644,0.547073
0.000000,0.032609,0.049383,0.291618,0.346154,0.636364,0.520251
1.000000,0.184783,0.271605,0.074505,0.896978,0.604743,0.636693
1.000000,0.521739,0.691358,0.821304,0.119505,0.252964,0.133836
0.500000,0.728261,0.604938,0.103609,0.699176,0.774704,0.785334
0.000000,0.717391,0.629630,0.226426,0.432692,0.256917,0.225148
1.000000,0.543478,0.481481,0.091967,0.667582,0.225296,0.231833
0.000000,0.304348,0.407407,0.212456,0.443681,0.747036,0.664910
1.000000,0.336957,0.432099,0.257276,0.392857,0.766798,0.649859
0.000000,0.489130,0.679012,0.313155,0.348901,0.584980,0.467871
0.500000,0.826087,0.814815,0.341094,0.317308,0.826087,0.642629
1.000000,0.684783,0.666667,0.430151,0.243132,0.403162,0.288465
0.000000,0.195652,0.259259,0.215367,0.418956,0.715415,0.634696
1.000000,0.271739,0.407407,0.136787,0.829670,0.000000,0.000000
1.000000,0.282609,0.506173,0.097788,0.931319,0.122530,0.125141
1.000000,0.673913,0.666667,0.154831,0.629121,0.509881,0.485159
1.000000,0.586957,0.580247,0.144354,0.796703,0.826087,0.796025
1.000000,0.565217,0.679012,0.059371,0.875000,0.822134,0.883290
1.000000,0.641304,0.555556,0.126310,0.528846,0.166008,0.163547
0.000000,0.880435,0.703704,0.080908,0.689560,0.173913,0.181560
1.000000,0.543478,0.740741,0.161234,0.597527,0.059289,0.055984
0.000000,0.413043,0.629630,0.203143,0.475275,0.731225,0.657703
1.000000,0.413043,0.370370,0.192084,0.482143,0.715415,0.651644
1.000000,0.673913,0.641975,0.239814,0.391484,0.043478,0.037547
1.000000,0.467391,0.419753,0.116997,0.653846,0.648221,0.646076
1.000000,0.304348,0.296296,0.362631,0.322802,0.249012,0.189709
1.000000,0.684783,0.617284,0.123399,0.659341,0.853755,0.844147
0.500000,0.576087,0.530864,0.146100,0.530220,0.355731,0.342061
0.000000,0.391304,0.308642,0.118743,0.821429,0.118577,0.117926
1.000000,0.717391,0.580247,0.121071,0.701923,0.498024,0.493851
1.000000,0.369565,0.506173,0.175204,0.475275,0.245059,0.227622
1.000000,0.652174,0.654321,0.224680,0.603022,0.332016,0.291522
